ALERT: High delete actions (8) for user user_7 - potential data loss risk. (Action: login, Resource: employee_db, Status: success, IP: 71.47.248.197)
ALERT: New IP access (116.122.78.1) for user user_1 at 2025-11-16 08:25:13 - verify identity. (Action: logout, Resource: admin_panel, Status: failed, IP: 116.122.78.1)
ALERT: High-risk action 'update_record' on sensitive resource 'config.yaml' by user user_6 at 2025-11-16 08:26:12. (Action: update_record, Resource: config.yaml, Status: success, IP: 190.240.124.72)
ALERT: New IP access (190.240.124.72) for user user_6 at 2025-11-16 08:26:12 - verify identity. (Action: update_record, Resource: config.yaml, Status: success, IP: 190.240.124.72)
ALERT: New IP access (156.204.39.23) for user user_8 at 2025-11-16 08:28:27 - verify identity. (Action: download_file, Resource: employee_db, Status: failed, IP: 156.204.39.23)
ALERT: New IP access (65.107.118.28) for user user_1 at 2025-11-16 08:28:34 - verify identity. (Action: delete_record, Resource: public_page, Status: success, IP: 65.107.118.28)
ALERT: New IP access (195.1.81.239) for user user_14 at 2025-11-16 08:29:02 - verify identity. (Action: view_page, Resource: employee_db, Status: failed, IP: 195.1.81.239)
ALERT: High delete actions (8) for user user_7 - potential data loss risk. (Action: download_file, Resource: public_page, Status: success, IP: 208.156.210.120)
ALERT: New IP access (208.156.210.120) for user user_7 at 2025-11-16 08:30:51 - verify identity. (Action: download_file, Resource: public_page, Status: success, IP: 208.156.210.120)
ALERT: High delete actions (6) for user user_4 - potential data loss risk. (Action: delete_record, Resource: report.pdf, Status: success, IP: 166.222.154.50)
ALERT: New IP access (166.222.154.50) for user user_4 at 2025-11-16 08:33:22 - verify identity. (Action: delete_record, Resource: report.pdf, Status: success, IP: 166.222.154.50)
ALERT: High delete actions (8) for user user_7 - potential data loss risk. (Action: logout, Resource: report.pdf, Status: failed, IP: 74.196.122.143)
ALERT: New IP access (74.196.122.143) for user user_7 at 2025-11-16 08:34:36 - verify identity. (Action: logout, Resource: report.pdf, Status: failed, IP: 74.196.122.143)
ALERT: High-risk action 'update_record' on sensitive resource 'config.yaml' by user user_9 at 2025-11-16 08:40:39. (Action: update_record, Resource: config.yaml, Status: failed, IP: 189.85.107.102)
ALERT: New IP access (189.85.107.102) for user user_9 at 2025-11-16 08:40:39 - verify identity. (Action: update_record, Resource: config.yaml, Status: failed, IP: 189.85.107.102)
ALERT: High delete actions (8) for user user_10 - potential data loss risk. (Action: logout, Resource: config.yaml, Status: failed, IP: 138.38.29.223)
ALERT: New IP access (138.38.29.223) for user user_10 at 2025-11-16 08:43:20 - verify identity. (Action: logout, Resource: config.yaml, Status: failed, IP: 138.38.29.223)
ALERT: High delete actions (8) for user user_7 - potential data loss risk. (Action: delete_record, Resource: dashboard, Status: success, IP: 176.91.227.201)
ALERT: New IP access (176.91.227.201) for user user_7 at 2025-11-16 08:43:58 - verify identity. (Action: delete_record, Resource: dashboard, Status: success, IP: 176.91.227.201)
ALERT: New IP access (251.20.8.181) for user user_13 at 2025-11-16 08:45:47 - verify identity. (Action: download_file, Resource: public_page, Status: success, IP: 251.20.8.181)
ALERT: High delete actions (8) for user user_10 - potential data loss risk. (Action: view_page, Resource: dashboard, Status: failed, IP: 86.6.10.130)
ALERT: New IP access (86.6.10.130) for user user_10 at 2025-11-16 08:49:18 - verify identity. (Action: view_page, Resource: dashboard, Status: failed, IP: 86.6.10.130)
ALERT: High-risk action 'update_record' on sensitive resource 'admin_panel' by user user_13 at 2025-11-16 08:49:52. (Action: update_record, Resource: admin_panel, Status: success, IP: 37.205.206.201)
ALERT: New IP access (37.205.206.201) for user user_13 at 2025-11-16 08:49:52 - verify identity. (Action: update_record, Resource: admin_panel, Status: success, IP: 37.205.206.201)
ALERT: New IP access (2.46.57.115) for user user_9 at 2025-11-16 08:50:04 - verify identity. (Action: update_record, Resource: dashboard, Status: failed, IP: 2.46.57.115)
ALERT: New IP access (7.205.69.251) for user user_6 at 2025-11-16 08:55:18 - verify identity. (Action: download_file, Resource: admin_panel, Status: success, IP: 7.205.69.251)
ALERT: High delete actions (6) for user user_15 - potential data loss risk. (Action: update_record, Resource: dashboard, Status: failed, IP: 158.185.36.233)
ALERT: New IP access (158.185.36.233) for user user_15 at 2025-11-16 08:59:22 - verify identity. (Action: update_record, Resource: dashboard, Status: failed, IP: 158.185.36.233)
ALERT: High delete actions (6) for user user_4 - potential data loss risk. (Action: view_page, Resource: employee_db, Status: failed, IP: 236.97.2.225)
ALERT: New IP access (236.97.2.225) for user user_4 at 2025-11-16 09:00:27 - verify identity. (Action: view_page, Resource: employee_db, Status: failed, IP: 236.97.2.225)
ALERT: New IP access (239.158.238.203) for user user_8 at 2025-11-16 09:03:11 - verify identity. (Action: login, Resource: public_page, Status: failed, IP: 239.158.238.203)
ALERT: New IP access (27.210.245.233) for user user_3 at 2025-11-16 09:07:09 - verify identity. (Action: view_page, Resource: report.pdf, Status: success, IP: 27.210.245.233)
ALERT: New IP access (152.207.78.252) for user user_14 at 2025-11-16 09:09:51 - verify identity. (Action: download_file, Resource: admin_panel, Status: success, IP: 152.207.78.252)
ALERT: New IP access (133.197.34.34) for user user_3 at 2025-11-16 09:10:00 - verify identity. (Action: view_page, Resource: dashboard, Status: success, IP: 133.197.34.34)
ALERT: Unusually high activity (41 events) for user user_5. (Action: logout, Resource: report.pdf, Status: success, IP: 160.156.114.79)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: logout, Resource: report.pdf, Status: success, IP: 160.156.114.79)
ALERT: New IP access (160.156.114.79) for user user_5 at 2025-11-16 09:10:32 - verify identity. (Action: logout, Resource: report.pdf, Status: success, IP: 160.156.114.79)
ALERT: Unusually high activity (41 events) for user user_5. (Action: view_page, Resource: dashboard, Status: success, IP: 119.105.122.20)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: view_page, Resource: dashboard, Status: success, IP: 119.105.122.20)
ALERT: New IP access (119.105.122.20) for user user_5 at 2025-11-16 09:11:12 - verify identity. (Action: view_page, Resource: dashboard, Status: success, IP: 119.105.122.20)
ALERT: New IP access (246.105.128.60) for user user_9 at 2025-11-16 09:13:08 - verify identity. (Action: view_page, Resource: admin_panel, Status: success, IP: 246.105.128.60)
ALERT: High delete actions (6) for user user_15 - potential data loss risk. (Action: login, Resource: admin_panel, Status: success, IP: 142.92.225.98)
ALERT: New IP access (142.92.225.98) for user user_15 at 2025-11-16 09:14:23 - verify identity. (Action: login, Resource: admin_panel, Status: success, IP: 142.92.225.98)
ALERT: New IP access (99.42.106.219) for user user_11 at 2025-11-16 09:15:04 - verify identity. (Action: view_page, Resource: config.yaml, Status: success, IP: 99.42.106.219)
ALERT: New IP access (180.242.85.223) for user user_14 at 2025-11-16 09:17:31 - verify identity. (Action: download_file, Resource: employee_db, Status: success, IP: 180.242.85.223)
ALERT: New IP access (200.100.255.95) for user user_2 at 2025-11-16 09:20:02 - verify identity. (Action: login, Resource: config.yaml, Status: success, IP: 200.100.255.95)
ALERT: New IP access (218.117.89.158) for user user_1 at 2025-11-16 09:21:19 - verify identity. (Action: update_record, Resource: report.pdf, Status: success, IP: 218.117.89.158)
ALERT: Unusually high activity (41 events) for user user_5. (Action: delete_record, Resource: admin_panel, Status: success, IP: 65.66.81.192)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: delete_record, Resource: admin_panel, Status: success, IP: 65.66.81.192)
ALERT: High-risk action 'delete_record' on sensitive resource 'admin_panel' by user user_5 at 2025-11-16 09:25:10. (Action: delete_record, Resource: admin_panel, Status: success, IP: 65.66.81.192)
ALERT: New IP access (65.66.81.192) for user user_5 at 2025-11-16 09:25:10 - verify identity. (Action: delete_record, Resource: admin_panel, Status: success, IP: 65.66.81.192)
ALERT: New IP access (224.220.110.43) for user user_6 at 2025-11-16 09:27:05 - verify identity. (Action: login, Resource: dashboard, Status: success, IP: 224.220.110.43)
ALERT: New IP access (212.151.92.169) for user user_6 at 2025-11-16 09:29:32 - verify identity. (Action: login, Resource: public_page, Status: success, IP: 212.151.92.169)
ALERT: New IP access (200.146.229.81) for user user_8 at 2025-11-16 09:32:51 - verify identity. (Action: view_page, Resource: public_page, Status: success, IP: 200.146.229.81)
ALERT: New IP access (101.247.102.53) for user user_13 at 2025-11-16 09:33:28 - verify identity. (Action: login, Resource: dashboard, Status: success, IP: 101.247.102.53)
ALERT: High delete actions (8) for user user_10 - potential data loss risk. (Action: login, Resource: employee_db, Status: success, IP: 160.32.136.1)
ALERT: New IP access (160.32.136.1) for user user_10 at 2025-11-16 09:33:39 - verify identity. (Action: login, Resource: employee_db, Status: success, IP: 160.32.136.1)
ALERT: New IP access (103.89.198.33) for user user_14 at 2025-11-16 09:33:51 - verify identity. (Action: login, Resource: dashboard, Status: success, IP: 103.89.198.33)
ALERT: High delete actions (6) for user user_4 - potential data loss risk. (Action: login, Resource: dashboard, Status: success, IP: 230.141.245.86)
ALERT: New IP access (230.141.245.86) for user user_4 at 2025-11-16 09:35:48 - verify identity. (Action: login, Resource: dashboard, Status: success, IP: 230.141.245.86)
ALERT: High delete actions (6) for user user_15 - potential data loss risk. (Action: login, Resource: dashboard, Status: success, IP: 151.128.67.245)
ALERT: New IP access (151.128.67.245) for user user_15 at 2025-11-16 09:39:22 - verify identity. (Action: login, Resource: dashboard, Status: success, IP: 151.128.67.245)
ALERT: High delete actions (8) for user user_7 - potential data loss risk. (Action: update_record, Resource: public_page, Status: failed, IP: 176.248.223.203)
ALERT: New IP access (176.248.223.203) for user user_7 at 2025-11-16 09:40:07 - verify identity. (Action: update_record, Resource: public_page, Status: failed, IP: 176.248.223.203)
ALERT: New IP access (243.235.195.220) for user user_2 at 2025-11-16 09:40:41 - verify identity. (Action: logout, Resource: employee_db, Status: success, IP: 243.235.195.220)
ALERT: New IP access (187.44.139.208) for user user_8 at 2025-11-16 09:42:15 - verify identity. (Action: logout, Resource: public_page, Status: success, IP: 187.44.139.208)
ALERT: High-risk action 'delete_record' on sensitive resource 'config.yaml' by user user_14 at 2025-11-16 09:45:04. (Action: delete_record, Resource: config.yaml, Status: success, IP: 171.125.173.160)
ALERT: New IP access (171.125.173.160) for user user_14 at 2025-11-16 09:45:04 - verify identity. (Action: delete_record, Resource: config.yaml, Status: success, IP: 171.125.173.160)
ALERT: New IP access (213.28.255.149) for user user_1 at 2025-11-16 09:46:46 - verify identity. (Action: login, Resource: admin_panel, Status: success, IP: 213.28.255.149)
ALERT: High-risk action 'update_record' on sensitive resource 'admin_panel' by user user_6 at 2025-11-16 09:47:03. (Action: update_record, Resource: admin_panel, Status: success, IP: 46.39.83.40)
ALERT: New IP access (46.39.83.40) for user user_6 at 2025-11-16 09:47:03 - verify identity. (Action: update_record, Resource: admin_panel, Status: success, IP: 46.39.83.40)
ALERT: New IP access (36.98.210.154) for user user_14 at 2025-11-16 09:47:19 - verify identity. (Action: logout, Resource: admin_panel, Status: failed, IP: 36.98.210.154)
ALERT: New IP access (2.46.80.132) for user user_12 at 2025-11-16 09:47:59 - verify identity. (Action: update_record, Resource: employee_db, Status: success, IP: 2.46.80.132)
ALERT: Unusually high activity (41 events) for user user_5. (Action: logout, Resource: config.yaml, Status: success, IP: 56.107.147.19)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: logout, Resource: config.yaml, Status: success, IP: 56.107.147.19)
ALERT: New IP access (56.107.147.19) for user user_5 at 2025-11-16 09:47:59 - verify identity. (Action: logout, Resource: config.yaml, Status: success, IP: 56.107.147.19)
ALERT: High delete actions (6) for user user_4 - potential data loss risk. (Action: logout, Resource: dashboard, Status: success, IP: 40.184.18.219)
ALERT: New IP access (40.184.18.219) for user user_4 at 2025-11-16 09:49:48 - verify identity. (Action: logout, Resource: dashboard, Status: success, IP: 40.184.18.219)
ALERT: Unusually high activity (41 events) for user user_5. (Action: login, Resource: admin_panel, Status: success, IP: 215.104.91.162)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: login, Resource: admin_panel, Status: success, IP: 215.104.91.162)
ALERT: New IP access (215.104.91.162) for user user_5 at 2025-11-16 09:51:15 - verify identity. (Action: login, Resource: admin_panel, Status: success, IP: 215.104.91.162)
ALERT: New IP access (95.152.107.225) for user user_8 at 2025-11-16 09:52:01 - verify identity. (Action: view_page, Resource: report.pdf, Status: success, IP: 95.152.107.225)
ALERT: Unusually high activity (41 events) for user user_5. (Action: download_file, Resource: dashboard, Status: failed, IP: 21.87.214.162)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: download_file, Resource: dashboard, Status: failed, IP: 21.87.214.162)
ALERT: New IP access (21.87.214.162) for user user_5 at 2025-11-16 09:52:03 - verify identity. (Action: download_file, Resource: dashboard, Status: failed, IP: 21.87.214.162)
ALERT: New IP access (131.249.246.224) for user user_12 at 2025-11-16 09:55:46 - verify identity. (Action: download_file, Resource: employee_db, Status: success, IP: 131.249.246.224)
ALERT: New IP access (196.180.70.197) for user user_8 at 2025-11-16 09:56:07 - verify identity. (Action: logout, Resource: admin_panel, Status: success, IP: 196.180.70.197)
ALERT: New IP access (211.41.204.29) for user user_14 at 2025-11-16 09:59:31 - verify identity. (Action: delete_record, Resource: report.pdf, Status: success, IP: 211.41.204.29)
ALERT: New IP access (34.191.253.97) for user user_6 at 2025-11-16 10:01:26 - verify identity. (Action: view_page, Resource: employee_db, Status: success, IP: 34.191.253.97)
ALERT: High delete actions (6) for user user_4 - potential data loss risk. (Action: download_file, Resource: config.yaml, Status: failed, IP: 254.134.135.74)
ALERT: New IP access (254.134.135.74) for user user_4 at 2025-11-16 10:04:05 - verify identity. (Action: download_file, Resource: config.yaml, Status: failed, IP: 254.134.135.74)
ALERT: High delete actions (8) for user user_10 - potential data loss risk. (Action: update_record, Resource: report.pdf, Status: success, IP: 233.59.226.126)
ALERT: New IP access (233.59.226.126) for user user_10 at 2025-11-16 10:11:42 - verify identity. (Action: update_record, Resource: report.pdf, Status: success, IP: 233.59.226.126)
ALERT: High delete actions (6) for user user_4 - potential data loss risk. (Action: view_page, Resource: public_page, Status: failed, IP: 151.54.177.190)
ALERT: New IP access (151.54.177.190) for user user_4 at 2025-11-16 10:11:46 - verify identity. (Action: view_page, Resource: public_page, Status: failed, IP: 151.54.177.190)
ALERT: New IP access (195.172.140.82) for user user_12 at 2025-11-16 10:14:38 - verify identity. (Action: download_file, Resource: config.yaml, Status: success, IP: 195.172.140.82)
ALERT: High-risk action 'delete_record' on sensitive resource 'config.yaml' by user user_13 at 2025-11-16 10:14:58. (Action: delete_record, Resource: config.yaml, Status: success, IP: 63.141.209.37)
ALERT: New IP access (63.141.209.37) for user user_13 at 2025-11-16 10:14:58 - verify identity. (Action: delete_record, Resource: config.yaml, Status: success, IP: 63.141.209.37)
ALERT: High delete actions (8) for user user_7 - potential data loss risk. (Action: view_page, Resource: admin_panel, Status: success, IP: 39.36.119.238)
ALERT: New IP access (39.36.119.238) for user user_7 at 2025-11-16 10:15:33 - verify identity. (Action: view_page, Resource: admin_panel, Status: success, IP: 39.36.119.238)
ALERT: New IP access (164.90.35.65) for user user_14 at 2025-11-16 10:15:51 - verify identity. (Action: delete_record, Resource: employee_db, Status: success, IP: 164.90.35.65)
ALERT: High delete actions (8) for user user_7 - potential data loss risk. (Action: login, Resource: report.pdf, Status: success, IP: 151.42.50.169)
ALERT: New IP access (151.42.50.169) for user user_7 at 2025-11-16 10:16:17 - verify identity. (Action: login, Resource: report.pdf, Status: success, IP: 151.42.50.169)
ALERT: Unusually high activity (41 events) for user user_5. (Action: logout, Resource: dashboard, Status: success, IP: 119.187.195.227)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: logout, Resource: dashboard, Status: success, IP: 119.187.195.227)
ALERT: New IP access (119.187.195.227) for user user_5 at 2025-11-16 10:16:18 - verify identity. (Action: logout, Resource: dashboard, Status: success, IP: 119.187.195.227)
ALERT: New IP access (102.106.246.123) for user user_2 at 2025-11-16 10:19:47 - verify identity. (Action: login, Resource: config.yaml, Status: success, IP: 102.106.246.123)
ALERT: Unusually high activity (41 events) for user user_5. (Action: update_record, Resource: dashboard, Status: success, IP: 18.253.209.143)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: update_record, Resource: dashboard, Status: success, IP: 18.253.209.143)
ALERT: New IP access (18.253.209.143) for user user_5 at 2025-11-16 10:20:14 - verify identity. (Action: update_record, Resource: dashboard, Status: success, IP: 18.253.209.143)
ALERT: High delete actions (6) for user user_4 - potential data loss risk. (Action: delete_record, Resource: employee_db, Status: success, IP: 116.52.23.196)
ALERT: New IP access (116.52.23.196) for user user_4 at 2025-11-16 10:21:15 - verify identity. (Action: delete_record, Resource: employee_db, Status: success, IP: 116.52.23.196)
ALERT: Unusually high activity (41 events) for user user_5. (Action: login, Resource: employee_db, Status: failed, IP: 14.149.57.100)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: login, Resource: employee_db, Status: failed, IP: 14.149.57.100)
ALERT: New IP access (14.149.57.100) for user user_5 at 2025-11-16 10:25:11 - verify identity. (Action: login, Resource: employee_db, Status: failed, IP: 14.149.57.100)
ALERT: New IP access (15.98.89.100) for user user_14 at 2025-11-16 10:27:05 - verify identity. (Action: login, Resource: admin_panel, Status: success, IP: 15.98.89.100)
ALERT: New IP access (154.127.56.56) for user user_3 at 2025-11-16 10:29:14 - verify identity. (Action: login, Resource: dashboard, Status: success, IP: 154.127.56.56)
ALERT: New IP access (28.40.182.220) for user user_8 at 2025-11-16 10:29:28 - verify identity. (Action: download_file, Resource: dashboard, Status: success, IP: 28.40.182.220)
ALERT: New IP access (219.191.45.142) for user user_6 at 2025-11-16 10:30:15 - verify identity. (Action: login, Resource: dashboard, Status: failed, IP: 219.191.45.142)
ALERT: New IP access (217.19.99.130) for user user_12 at 2025-11-16 10:30:16 - verify identity. (Action: login, Resource: employee_db, Status: success, IP: 217.19.99.130)
ALERT: High delete actions (8) for user user_7 - potential data loss risk. (Action: login, Resource: public_page, Status: failed, IP: 125.52.34.236)
ALERT: New IP access (125.52.34.236) for user user_7 at 2025-11-16 10:31:29 - verify identity. (Action: login, Resource: public_page, Status: failed, IP: 125.52.34.236)
ALERT: Unusually high activity (41 events) for user user_5. (Action: view_page, Resource: admin_panel, Status: success, IP: 180.44.238.186)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: view_page, Resource: admin_panel, Status: success, IP: 180.44.238.186)
ALERT: New IP access (180.44.238.186) for user user_5 at 2025-11-16 10:33:40 - verify identity. (Action: view_page, Resource: admin_panel, Status: success, IP: 180.44.238.186)
ALERT: High delete actions (8) for user user_7 - potential data loss risk. (Action: delete_record, Resource: public_page, Status: success, IP: 47.15.48.113)
ALERT: New IP access (47.15.48.113) for user user_7 at 2025-11-16 10:37:49 - verify identity. (Action: delete_record, Resource: public_page, Status: success, IP: 47.15.48.113)
ALERT: New IP access (99.176.199.52) for user user_1 at 2025-11-16 10:40:13 - verify identity. (Action: view_page, Resource: employee_db, Status: failed, IP: 99.176.199.52)
ALERT: New IP access (162.179.130.240) for user user_9 at 2025-11-16 10:42:01 - verify identity. (Action: logout, Resource: config.yaml, Status: success, IP: 162.179.130.240)
ALERT: High delete actions (8) for user user_10 - potential data loss risk. (Action: delete_record, Resource: config.yaml, Status: failed, IP: 240.6.151.172)
ALERT: High-risk action 'delete_record' on sensitive resource 'config.yaml' by user user_10 at 2025-11-16 10:42:28. (Action: delete_record, Resource: config.yaml, Status: failed, IP: 240.6.151.172)
ALERT: New IP access (240.6.151.172) for user user_10 at 2025-11-16 10:42:28 - verify identity. (Action: delete_record, Resource: config.yaml, Status: failed, IP: 240.6.151.172)
ALERT: New IP access (253.206.75.17) for user user_12 at 2025-11-16 10:44:06 - verify identity. (Action: download_file, Resource: admin_panel, Status: success, IP: 253.206.75.17)
ALERT: New IP access (176.203.163.54) for user user_3 at 2025-11-16 10:44:49 - verify identity. (Action: logout, Resource: employee_db, Status: success, IP: 176.203.163.54)
ALERT: Unusually high activity (41 events) for user user_5. (Action: view_page, Resource: dashboard, Status: success, IP: 71.235.131.164)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: view_page, Resource: dashboard, Status: success, IP: 71.235.131.164)
ALERT: New IP access (71.235.131.164) for user user_5 at 2025-11-16 10:45:25 - verify identity. (Action: view_page, Resource: dashboard, Status: success, IP: 71.235.131.164)
ALERT: New IP access (6.244.65.48) for user user_9 at 2025-11-16 10:45:31 - verify identity. (Action: download_file, Resource: public_page, Status: success, IP: 6.244.65.48)
ALERT: Unusually high activity (41 events) for user user_5. (Action: update_record, Resource: public_page, Status: success, IP: 36.95.132.83)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: update_record, Resource: public_page, Status: success, IP: 36.95.132.83)
ALERT: New IP access (36.95.132.83) for user user_5 at 2025-11-16 10:47:33 - verify identity. (Action: update_record, Resource: public_page, Status: success, IP: 36.95.132.83)
ALERT: New IP access (130.218.182.138) for user user_11 at 2025-11-16 10:47:37 - verify identity. (Action: download_file, Resource: config.yaml, Status: success, IP: 130.218.182.138)
ALERT: New IP access (6.158.227.122) for user user_8 at 2025-11-16 10:47:45 - verify identity. (Action: logout, Resource: config.yaml, Status: success, IP: 6.158.227.122)
ALERT: New IP access (31.23.162.174) for user user_12 at 2025-11-16 10:47:58 - verify identity. (Action: view_page, Resource: employee_db, Status: success, IP: 31.23.162.174)
ALERT: Unusually high activity (41 events) for user user_5. (Action: update_record, Resource: config.yaml, Status: success, IP: 216.136.41.41)
ALERT: High delete actions (7) for user user_5 - potential data loss risk. (Action: update_record, Resource: config.yaml, Status: success, IP: 216.136.41.41)
ALERT: High-risk action 'update_record' on sensitive resource 'config.yaml' by user user_5 at 2025-11-16 10:50:16. (Action: update_record, Resource: config.yaml, Status: success, IP: 216.136.41.41)
ALERT: New IP access (216.136.41.41) for user user_5 at 2025-11-16 10:50:16 - verify identity. (Action: update_record, Resource: config.yaml, Status: success, IP: 216.136.41.41)
ALERT: New IP access (159.252.147.233) for user user_14 at 2025-11-16 10:51:39 - verify identity. (Action: view_page, Resource: public_page, Status: success, IP: 159.252.147.233)
